id,upload_id,row_number,col_a,col_b,col_c,col_d,col_e,col_f,col_g,col_h,col_i,col_j,raw_data,created_at,col_k,col_l,col_m,col_n,col_o,col_p,col_q,col_r,col_s,col_t,col_u,col_v,col_w,col_x,col_y,col_z,col_aa,col_ab,col_ac,col_ad,col_ae,col_af,col_ag,col_ah,col_ai,col_aj,col_ak,col_al,col_am,col_an,col_ao,col_ap,col_aq,col_ar,col_as,col_at,col_au,col_av,col_aw,col_ax,col_ay,col_az,col_ba,col_bb
53,1,53,SALÁRIO FAMILIA MES ANTERIOR,241,1409-Salário-família,OK,Rubrica com inconsistência de IRRF,0,,,,,"{""202501"": ""SALÁRIO FAMILIA MES ANTERIOR"", ""__EMPTY"": ""1409-Salário-família"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": 0, ""Competencia"": 241}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,1,54,AJUDA CRECHE CCT,252,1406-Auxílio-creche,OK,Rubrica com inconsistência de IRRF,0,,,,,"{""202501"": ""AJUDA CRECHE CCT"", ""__EMPTY"": ""1406-Auxílio-creche"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": 0, ""Competencia"": 252}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,1,55,DEV. ATRASO/FALTA HORAS,253,"1000-Salário, vencimento, soldo ou subsídio",OK,-,0,,,,,"{""202501"": ""DEV. ATRASO/FALTA HORAS"", ""__EMPTY"": ""1000-Salário, vencimento, soldo ou subsídio"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 253}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,1,56,ABONO DE FERIAS ARTº 143 (Ferias),257,1018-,OK,"Rubrica com inconsistência de INSS, IRRF e FGTS",Alterado anteriormente por mim - Adriana ,,,,,"{""202501"": ""ABONO DE FERIAS ARTº 143 (Ferias)"", ""__EMPTY"": ""1018-"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""Rubrica com inconsistência de INSS, IRRF e FGTS"", ""__EMPTY_3"": ""Alterado anteriormente por mim - Adriana "", ""Competencia"": 257}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,1,57,1/3 S/ABONO FERIAS ARTº 143 (Ferias),258,1019-,OK,"Rubrica com inconsistência de INSS, IRRF e FGTS",0,,,,,"{""202501"": ""1/3 S/ABONO FERIAS ARTº 143 (Ferias)"", ""__EMPTY"": ""1019-"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""Rubrica com inconsistência de INSS, IRRF e FGTS"", ""__EMPTY_3"": 0, ""Competencia"": 258}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,1,58,DIF. CCT S/FERIAS,260,"1000-Salário, vencimento, soldo ou subsídio",corrigir,-,Natureza da Rubrica sugerida 1016 - Férias ,,,,,"{""202501"": ""DIF. CCT S/FERIAS"", ""__EMPTY"": ""1000-Salário, vencimento, soldo ou subsídio"", ""__EMPTY_1"": ""corrigir"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": ""Natureza da Rubrica sugerida 1016 - Férias "", ""Competencia"": 260}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,1,59,REEMB. EMPRESTIMO CONSIGNADO,265,9254-Empréstimos consignados – desconto,VERIFICAR,-,0,,,,,"{""202501"": ""REEMB. EMPRESTIMO CONSIGNADO"", ""__EMPTY"": ""9254-Empréstimos consignados – desconto"", ""__EMPTY_1"": ""VERIFICAR"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 265}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,1,60,H E 50% - ART. 71,270,1003-Horas extraordinárias,OK,-,0,,,,,"{""202501"": ""H E 50% - ART. 71"", ""__EMPTY"": ""1003-Horas extraordinárias"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 270}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,1,61,ARREDONDAMENTO,273,2999-Arredondamentos,OK,-,0,,,,,"{""202501"": ""ARREDONDAMENTO"", ""__EMPTY"": ""2999-Arredondamentos"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 273}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,1,62,PAGTO. VALE-TRANSPORTE,276,1810-Transporte,#N/D,#N/D,#N/D,,,,,"{""202501"": ""PAGTO. VALE-TRANSPORTE"", ""__EMPTY"": ""1810-Transporte"", ""__EMPTY_1"": ""#N/D"", ""__EMPTY_2"": ""#N/D"", ""__EMPTY_3"": ""#N/D"", ""Competencia"": 276}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,1,63,PAGTO. VALE REFEICAO,277,1806-,OK,-,0,,,,,"{""202501"": ""PAGTO. VALE REFEICAO"", ""__EMPTY"": ""1806-"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 277}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,1,64,PAGTO. CESTA BASICA,278,1808-,OK,-,0,,,,,"{""202501"": ""PAGTO. CESTA BASICA"", ""__EMPTY"": ""1808-"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 278}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,1,65,ADIANTAMENTO NORMAL,282,5501-Adiantamento de salário,OK,-,0,,,,,"{""202501"": ""ADIANTAMENTO NORMAL"", ""__EMPTY"": ""5501-Adiantamento de salário"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 282}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,1,66,PAGTO. VALE ALIMENTACAO,284,1806-,OK,-,0,,,,,"{""202501"": ""PAGTO. VALE ALIMENTACAO"", ""__EMPTY"": ""1806-"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 284}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,1,67,ANTECIPACAO 13º SALARIO,288,5504-13º salário - Adiantamento,OK,-,0,,,,,"{""202501"": ""ANTECIPACAO 13º SALARIO"", ""__EMPTY"": ""5504-13º salário - Adiantamento"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 288}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,1,68,MEDIAS ANTECIPACAO 13º SALARIO,289,5504-13º salário - Adiantamento,OK,-,0,,,,,"{""202501"": ""MEDIAS ANTECIPACAO 13º SALARIO"", ""__EMPTY"": ""5504-13º salário - Adiantamento"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 289}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,1,69,F.G.T.S. S/13º SALARIO,293,9908-FGTS - depósito,OK,Rubrica com inconsistência de IRRF,0,,,,,"{""202501"": ""F.G.T.S. S/13º SALARIO"", ""__EMPTY"": ""9908-FGTS - depósito"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": 0, ""Competencia"": 293}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1,70,DESP DE VIAGENS,294,2920-Reembolsos diversos,VERIFICAR ,Rubrica com inconsistência de IRRF,"Natureza da Rubrica sujerida - 1621 Ressarcimento de despesas de viagem, exceto despesas com veículos",,,,,"{""202501"": ""DESP DE VIAGENS"", ""__EMPTY"": ""2920-Reembolsos diversos"", ""__EMPTY_1"": ""VERIFICAR "", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": ""Natureza da Rubrica sujerida - 1621 Ressarcimento de despesas de viagem, exceto despesas com veículos"", ""Competencia"": 294}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,1,71,ADIC. SALARIO,299,1211-Gratificações,OK,-,0,,,,,"{""202501"": ""ADIC. SALARIO"", ""__EMPTY"": ""1211-Gratificações"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 299}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,1,72,REEMB. DESC. FALTAS E ATRASOS,303,"1000-Salário, vencimento, soldo ou subsídio",OK,-,0,,,,,"{""202501"": ""REEMB. DESC. FALTAS E ATRASOS"", ""__EMPTY"": ""1000-Salário, vencimento, soldo ou subsídio"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 303}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,1,73,SOBRE AVISO,320,1003-Horas extraordinárias,VERIFICAR ,-,Natureza da Rubrica sugerida 1011 - Sobreaviso e prontidão,,,,,"{""202501"": ""SOBRE AVISO"", ""__EMPTY"": ""1003-Horas extraordinárias"", ""__EMPTY_1"": ""VERIFICAR "", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": ""Natureza da Rubrica sugerida 1011 - Sobreaviso e prontidão"", ""Competencia"": 320}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,1,74,ADIANTAMENTO DE SALARIO,328,0-Não Informado,VERIFICAR,#N/D,Natureza da Rubrica sujerida - 5501 Adiantamento de salário,,,,,"{""202501"": ""ADIANTAMENTO DE SALARIO"", ""__EMPTY"": ""0-Não Informado"", ""__EMPTY_1"": ""VERIFICAR"", ""__EMPTY_2"": ""#N/D"", ""__EMPTY_3"": ""Natureza da Rubrica sujerida - 5501 Adiantamento de salário"", ""Competencia"": 328}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,1,75,DEVOLUCAO FALTAS / DSR,339,1002-Descanso semanal remunerado - DSR,VERIFICAR ,-,"Natureza da Rubrica sugerida 1020, pois o 1002  foi inativado em 30.04.2024 ",,,,,"{""202501"": ""DEVOLUCAO FALTAS / DSR"", ""__EMPTY"": ""1002-Descanso semanal remunerado - DSR"", ""__EMPTY_1"": ""VERIFICAR "", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": ""Natureza da Rubrica sugerida 1020, pois o 1002  foi inativado em 30.04.2024 "", ""Competencia"": 339}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,1,76,DIF. CCT/2019,341,"1000-Salário, vencimento, soldo ou subsídio",OK,-,0,,,,,"{""202501"": ""DIF. CCT/2019"", ""__EMPTY"": ""1000-Salário, vencimento, soldo ou subsídio"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 341}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,1,77,DIF. CESTA BASICA CCT,342,2920-Reembolsos diversos,VERIFICAR ,Rubrica com inconsistência de IRRF,"Natureza da Rubrica sujerida - 1808 Ressarcimento de despesas de viagem, exceto despesas com veículos ",,,,,"{""202501"": ""DIF. CESTA BASICA CCT"", ""__EMPTY"": ""2920-Reembolsos diversos"", ""__EMPTY_1"": ""VERIFICAR "", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": ""Natureza da Rubrica sujerida - 1808 Ressarcimento de despesas de viagem, exceto despesas com veículos "", ""Competencia"": 342}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,1,78,DIFERENCA DE SALARIO,346,"1000-Salário, vencimento, soldo ou subsídio",OK,-,0,,,,,"{""202501"": ""DIFERENCA DE SALARIO"", ""__EMPTY"": ""1000-Salário, vencimento, soldo ou subsídio"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 346}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,1,79,FERIAS VENCIDAS INDENIZADAS (Rescisao),347,6007-Férias vencidas na rescisão,OK,Rubrica com inconsistência de IRRF,0,,,,,"{""202501"": ""FERIAS VENCIDAS INDENIZADAS (Rescisao)"", ""__EMPTY"": ""6007-Férias vencidas na rescisão"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": 0, ""Competencia"": 347}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1,80,1/3 FERIAS VENCIDAS INDENIZADAS (Rescisao),348,6007-Férias vencidas na rescisão,OK,Rubrica com inconsistência de IRRF,0,,,,,"{""202501"": ""1/3 FERIAS VENCIDAS INDENIZADAS (Rescisao)"", ""__EMPTY"": ""6007-Férias vencidas na rescisão"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": 0, ""Competencia"": 348}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,1,81,AVISO PREVIO INDENIZADO (Lei 12506),349,6003-Indenização compensatória do aviso-prévio,OK,Rubrica com inconsistência de IRRF,0,,,,,"{""202501"": ""AVISO PREVIO INDENIZADO (Lei 12506)"", ""__EMPTY"": ""6003-Indenização compensatória do aviso-prévio"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": 0, ""Competencia"": 349}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,1,82,FERIAS NORMAIS (Ferias),350,1016-,OK,-,0,,,,,"{""202501"": ""FERIAS NORMAIS (Ferias)"", ""__EMPTY"": ""1016-"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 350}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,1,83,1/3 FERIAS NORMAIS (Ferias),351,1017-,OK,-,Verificar tipo de Rendimentos no GI  e no bloco da rescisão ,,,,,"{""202501"": ""1/3 FERIAS NORMAIS (Ferias)"", ""__EMPTY"": ""1017-"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": ""Verificar tipo de Rendimentos no GI  e no bloco da rescisão "", ""Competencia"": 351}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,1,84,AVISO PREVIO INDENIZADO,353,6003-Indenização compensatória do aviso-prévio,OK,Rubrica com inconsistência de IRRF,0,,,,,"{""202501"": ""AVISO PREVIO INDENIZADO"", ""__EMPTY"": ""6003-Indenização compensatória do aviso-prévio"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": 0, ""Competencia"": 353}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,1,85,MEDIAS S/AVISO PREVIO INDENIZADO,354,6003-Indenização compensatória do aviso-prévio,OK,Rubrica com inconsistência de IRRF,0,,,,,"{""202501"": ""MEDIAS S/AVISO PREVIO INDENIZADO"", ""__EMPTY"": ""6003-Indenização compensatória do aviso-prévio"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": 0, ""Competencia"": 354}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,1,86,FERIAS PROPORCIONAIS (Rescisao),357,6006-Férias proporcionais,OK,Rubrica com inconsistência de IRRF,0,,,,,"{""202501"": ""FERIAS PROPORCIONAIS (Rescisao)"", ""__EMPTY"": ""6006-Férias proporcionais"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": 0, ""Competencia"": 357}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,1,87,1/3 FERIAS PROPORCIONAIS (Rescisao),358,6006-Férias proporcionais,OK,Rubrica com inconsistência de IRRF,0,,,,,"{""202501"": ""1/3 FERIAS PROPORCIONAIS (Rescisao)"", ""__EMPTY"": ""6006-Férias proporcionais"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": 0, ""Competencia"": 358}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,1,88,ADIC. FERIAS INDENIZADAS (Rescisao),359,6007-Férias vencidas na rescisão,OK,Rubrica com inconsistência de IRRF,0,,,,,"{""202501"": ""ADIC. FERIAS INDENIZADAS (Rescisao)"", ""__EMPTY"": ""6007-Férias vencidas na rescisão"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": 0, ""Competencia"": 359}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,1,89,1/3 ADIC. FERIAS INDENIZADAS (Rescisao),360,6007-Férias vencidas na rescisão,OK,Rubrica com inconsistência de IRRF,0,,,,,"{""202501"": ""1/3 ADIC. FERIAS INDENIZADAS (Rescisao)"", ""__EMPTY"": ""6007-Férias vencidas na rescisão"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": 0, ""Competencia"": 360}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,1,90,ADIC. FERIAS S/AVISO PREVIO,361,6007-Férias vencidas na rescisão,OK,Rubrica com inconsistência de IRRF,0,,,,,"{""202501"": ""ADIC. FERIAS S/AVISO PREVIO"", ""__EMPTY"": ""6007-Férias vencidas na rescisão"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": 0, ""Competencia"": 361}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,1,91,EMPRESTIMO SALDO NEGATIVO,363,2930-Insuficiência de saldo,OK,Rubrica com inconsistência de IRRF,0,,,,,"{""202501"": ""EMPRESTIMO SALDO NEGATIVO"", ""__EMPTY"": ""2930-Insuficiência de saldo"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": 0, ""Competencia"": 363}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,1,92,DEVOL. I.N.S.S.- FOLHA,366,1623-Ressarcimento de provisão,OK,-,0,,,,,"{""202501"": ""DEVOL. I.N.S.S.- FOLHA"", ""__EMPTY"": ""1623-Ressarcimento de provisão"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 366}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,1,93,13º SALARIO PROP. S/AVISO PREVIO (Lei 12506),367,6001-13º salário relativo ao aviso-prévio indenizado,OK,Rubrica com inconsistência de IRRF,0,,,,,"{""202501"": ""13º SALARIO PROP. S/AVISO PREVIO (Lei 12506)"", ""__EMPTY"": ""6001-13º salário relativo ao aviso-prévio indenizado"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": 0, ""Competencia"": 367}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,1,94,FERIAS S/AVISO PREVIO INDENIZADO (Lei 12506),368,6007-Férias vencidas na rescisão,OK,Rubrica com inconsistência de IRRF,0,,,,,"{""202501"": ""FERIAS S/AVISO PREVIO INDENIZADO (Lei 12506)"", ""__EMPTY"": ""6007-Férias vencidas na rescisão"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": 0, ""Competencia"": 368}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,1,95,1/3 FERIAS S/AVISO PREVIO INDENIZADO (Lei 12506),369,6007-Férias vencidas na rescisão,OK,Rubrica com inconsistência de IRRF,0,,,,,"{""202501"": ""1/3 FERIAS S/AVISO PREVIO INDENIZADO (Lei 12506)"", ""__EMPTY"": ""6007-Férias vencidas na rescisão"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": 0, ""Competencia"": 369}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,1,96,13º SALARIO INDENIZADO,370,6002-13° salário proporcional na rescisão,OK,-,0,,,,,"{""202501"": ""13º SALARIO INDENIZADO"", ""__EMPTY"": ""6002-13° salário proporcional na rescisão"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 370}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,1,97,13º SALARIO PROP. S/AVISO PREVIO,371,6001-13º salário relativo ao aviso-prévio indenizado,OK,Rubrica com inconsistência de IRRF,0,,,,,"{""202501"": ""13º SALARIO PROP. S/AVISO PREVIO"", ""__EMPTY"": ""6001-13º salário relativo ao aviso-prévio indenizado"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": 0, ""Competencia"": 371}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,1,98,FERIAS S/AVISO PREVIO INDENIZADO,372,6006-Férias proporcionais,OK,Rubrica com inconsistência de IRRF,0,,,,,"{""202501"": ""FERIAS S/AVISO PREVIO INDENIZADO"", ""__EMPTY"": ""6006-Férias proporcionais"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": 0, ""Competencia"": 372}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,1,99,1/3 FERIAS S/AVISO PREVIO INDENIZADO,373,6006-Férias proporcionais,OK,Rubrica com inconsistência de IRRF,0,,,,,"{""202501"": ""1/3 FERIAS S/AVISO PREVIO INDENIZADO"", ""__EMPTY"": ""6006-Férias proporcionais"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": 0, ""Competencia"": 373}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,100,1/3 ADIC. FERIAS S/AVISO PREVIO,374,6006-Férias proporcionais,OK,Rubrica com inconsistência de IRRF,0,,,,,"{""202501"": ""1/3 ADIC. FERIAS S/AVISO PREVIO"", ""__EMPTY"": ""6006-Férias proporcionais"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": 0, ""Competencia"": 374}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,1,101,REEMB VALE REFEICAO/ ALIMENTACAO,379,1806-,OK,-,0,,,,,"{""202501"": ""REEMB VALE REFEICAO/ ALIMENTACAO"", ""__EMPTY"": ""1806-"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 379}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,1,102,EMPRESTIMO FOLHA,384,2930-Insuficiência de saldo,OK,Rubrica com inconsistência de IRRF,0,,,,,"{""202501"": ""EMPRESTIMO FOLHA"", ""__EMPTY"": ""2930-Insuficiência de saldo"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": 0, ""Competencia"": 384}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,1,103,SALARIO MATERNIDADE,390,4050-Salário maternidade,OK,-,0,,,,,"{""202501"": ""SALARIO MATERNIDADE"", ""__EMPTY"": ""4050-Salário maternidade"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""-"", ""__EMPTY_3"": 0, ""Competencia"": 390}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,1,104,F.G.T.S. S/AVISO PREVIO (Rescisao),393,9908-FGTS - depósito,OK,Rubrica com inconsistência de IRRF,0,,,,,"{""202501"": ""F.G.T.S. S/AVISO PREVIO (Rescisao)"", ""__EMPTY"": ""9908-FGTS - depósito"", ""__EMPTY_1"": ""OK"", ""__EMPTY_2"": ""Rubrica com inconsistência de IRRF"", ""__EMPTY_3"": 0, ""Competencia"": 393}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
