id,upload_id,row_number,col_a,col_b,col_c,col_d,col_e,col_f,col_g,col_h,col_i,col_j,raw_data,created_at,natureza_anterior,natureza_nova,usuario_correcao,data_correcao,col_k,col_l,col_m,col_n,col_o,col_p,col_q,col_r,col_s,col_t,col_u,col_v,col_w,col_x,col_y,col_z,col_aa,col_ab,col_ac,col_ad,col_ae,col_af,col_ag,col_ah,col_ai,col_aj,col_ak,col_al,col_am,col_an,col_ao,col_ap,col_aq,col_ar,col_as,col_at,col_au,col_av,col_aw,col_ax,col_ay,col_az,col_ba,col_bb
531,1,76,258,1/3 S/ABONO FERIAS ARTº 143 (Ferias),1019 - Terço constitucional de férias - Abono ou gratificação de férias superior a 20 dias,OK,"Rubrica com inconsistência de INSS, IRRF e FGTS",,,,,,"{""EB"": ""Rubrica com inconsistência de INSS, IRRF e FGTS"", ""Nome Evento"": ""1/3 S/ABONO FERIAS ARTº 143 (Ferias)"", ""CodigoEvento"": 258, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1019 - Terço constitucional de férias - Abono ou gratificação de férias superior a 20 dias""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,1,77,260,DIF. CCT S/FERIAS,"1000-Salário, vencimento, soldo ou subsídio",corrigir,-,Natureza da Rubrica sugerida 1016 - Férias ,,,,,"{""EB"": ""-"", ""Nome Evento"": ""DIF. CCT S/FERIAS"", ""CodigoEvento"": 260, ""OBSERVAÇÃO "": ""Natureza da Rubrica sugerida 1016 - Férias "", ""Analise Natureza"": ""corrigir"", ""Natureza E-social"": ""1000-Salário, vencimento, soldo ou subsídio""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,1,79,268,DIF GRATIFICACAO MES ANT,1211-Gratificações,OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""DIF GRATIFICACAO MES ANT"", ""CodigoEvento"": 268, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1211-Gratificações""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,1,80,270,H E 50% - ART. 71,1003-Horas extraordinárias,OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""H E 50% - ART. 71"", ""CodigoEvento"": 270, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1003-Horas extraordinárias""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,1,81,273,ARREDONDAMENTO,2999-Arredondamentos,OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""ARREDONDAMENTO"", ""CodigoEvento"": 273, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""2999-Arredondamentos""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,1,82,275,VALE REFEIÇÃO,"1806-Alimentação em ticket ou cartão, vinculada ao PAT",OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""VALE REFEIÇÃO"", ""CodigoEvento"": 275, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1806-Alimentação em ticket ou cartão, vinculada ao PAT""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,1,83,277,PAGTO. VALE REFEICAO,"1806-Alimentação em ticket ou cartão, vinculada ao PAT",OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""PAGTO. VALE REFEICAO"", ""CodigoEvento"": 277, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1806-Alimentação em ticket ou cartão, vinculada ao PAT""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,1,85,279,DEVOL DESC. ASSIST. MEDICA,1405-Assistência médica,OK,Rubrica com inconsistência de IRRF,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""DEVOL DESC. ASSIST. MEDICA"", ""CodigoEvento"": 279, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1405-Assistência médica""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,1,86,282,ADIANTAMENTO NORMAL,5501-Adiantamento de salário,OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""ADIANTAMENTO NORMAL"", ""CodigoEvento"": 282, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""5501-Adiantamento de salário""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,1,87,284,PAGTO. VALE ALIMENTACAO,"1806-Alimentação em ticket ou cartão, vinculada ao PAT",OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""PAGTO. VALE ALIMENTACAO"", ""CodigoEvento"": 284, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1806-Alimentação em ticket ou cartão, vinculada ao PAT""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,1,88,288,ANTECIPACAO 13º SALARIO,5504-13º salário - Adiantamento,OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""ANTECIPACAO 13º SALARIO"", ""CodigoEvento"": 288, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""5504-13º salário - Adiantamento""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,1,89,289,MEDIAS ANTECIPACAO 13º SALARIO,5504-13º salário - Adiantamento,OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""MEDIAS ANTECIPACAO 13º SALARIO"", ""CodigoEvento"": 289, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""5504-13º salário - Adiantamento""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,1,90,291,ADIC. INSALUBRIDADE S/1ª 13º SALARIO,5504-13º salário - Adiantamento,OK,Rubrica com inconsistência de IRRF,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""ADIC. INSALUBRIDADE S/1ª 13º SALARIO"", ""CodigoEvento"": 291, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""5504-13º salário - Adiantamento""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,1,91,292,ADIC. NOT MES ANT C/30%,1205-Adicional noturno,OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""ADIC. NOT MES ANT C/30%"", ""CodigoEvento"": 292, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1205-Adicional noturno""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,1,92,293,F.G.T.S. S/13º SALARIO,9908-FGTS - depósito,OK,Rubrica com inconsistência de IRRF,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""F.G.T.S. S/13º SALARIO"", ""CodigoEvento"": 293, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9908-FGTS - depósito""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,1,94,295,REEMB. ASSIST. MEDICA,1405-Assistência médica,OK,Rubrica com inconsistência de IRRF,Verificar tipo de rendimento e bloco da rescisão ,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""REEMB. ASSIST. MEDICA"", ""CodigoEvento"": 295, ""OBSERVAÇÃO "": ""Verificar tipo de rendimento e bloco da rescisão "", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1405-Assistência médica""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,1,95,299,ADIC. SALARIO,1211-Gratificações,OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""ADIC. SALARIO"", ""CodigoEvento"": 299, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1211-Gratificações""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,1,96,303,REEMB. DESC. FALTAS E ATRASOS,"1000-Salário, vencimento, soldo ou subsídio",OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""REEMB. DESC. FALTAS E ATRASOS"", ""CodigoEvento"": 303, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1000-Salário, vencimento, soldo ou subsídio""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,1,97,305,REEMB.V.REFEICAO./ ALIM. REF. EXTRAS,"1806-Alimentação em ticket ou cartão, vinculada ao PAT",OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""REEMB.V.REFEICAO./ ALIM. REF. EXTRAS"", ""CodigoEvento"": 305, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1806-Alimentação em ticket ou cartão, vinculada ao PAT""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,1,98,312,COMPLEMENTO PGTO.,"1000-Salário, vencimento, soldo ou subsídio",OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""COMPLEMENTO PGTO."", ""CodigoEvento"": 312, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1000-Salário, vencimento, soldo ou subsídio""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,1,99,314,DIF. CESTA BASICA,"1808-Cesta básica ou refeição, vinculada ao PAT",OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""DIF. CESTA BASICA"", ""CodigoEvento"": 314, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1808-Cesta básica ou refeição, vinculada ao PAT""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,1,102,335,AVISO PREVIO INDENIZADO,9989-Outros valores informativos,-,,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""AVISO PREVIO INDENIZADO"", ""CodigoEvento"": 335, ""Natureza E-social"": ""9989-Outros valores informativos""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,1,104,341,DIF. CCT/2019,"1000-Salário, vencimento, soldo ou subsídio",OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""DIF. CCT/2019"", ""CodigoEvento"": 341, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1000-Salário, vencimento, soldo ou subsídio""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,1,106,343,DIF. VALE REFEICAO CCT,"1806-Alimentação em ticket ou cartão, vinculada ao PAT",OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""DIF. VALE REFEICAO CCT"", ""CodigoEvento"": 343, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1806-Alimentação em ticket ou cartão, vinculada ao PAT""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,1,107,346,DIFERENCA DE SALARIO,"1000-Salário, vencimento, soldo ou subsídio",OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""DIFERENCA DE SALARIO"", ""CodigoEvento"": 346, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1000-Salário, vencimento, soldo ou subsídio""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,1,108,347,FERIAS VENCIDAS INDENIZADAS (Rescisao),6007-Férias vencidas na rescisão,OK,Rubrica com inconsistência de IRRF,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""FERIAS VENCIDAS INDENIZADAS (Rescisao)"", ""CodigoEvento"": 347, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""6007-Férias vencidas na rescisão""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,1,109,348,1/3 FERIAS VENCIDAS INDENIZADAS (Rescisao),6007-Férias vencidas na rescisão,OK,Rubrica com inconsistência de IRRF,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""1/3 FERIAS VENCIDAS INDENIZADAS (Rescisao)"", ""CodigoEvento"": 348, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""6007-Férias vencidas na rescisão""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,1,110,349,AVISO PREVIO INDENIZADO (Lei 12506),6003-Indenização compensatória do aviso-prévio,OK,Rubrica com inconsistência de IRRF,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""AVISO PREVIO INDENIZADO (Lei 12506)"", ""CodigoEvento"": 349, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""6003-Indenização compensatória do aviso-prévio""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,1,111,350,FERIAS NORMAIS (Ferias),1016-Férias,OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""FERIAS NORMAIS (Ferias)"", ""CodigoEvento"": 350, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1016-Férias""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,1,112,351,1/3 FERIAS NORMAIS (Ferias),1017-Terço constitucional de férias,OK,-,Verificar tipo de Rendimentos no GI  e no bloco da rescisão ,,,,,"{""EB"": ""-"", ""Nome Evento"": ""1/3 FERIAS NORMAIS (Ferias)"", ""CodigoEvento"": 351, ""OBSERVAÇÃO "": ""Verificar tipo de Rendimentos no GI  e no bloco da rescisão "", ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1017-Terço constitucional de férias""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,1,113,353,AVISO PREVIO INDENIZADO,6003-Indenização compensatória do aviso-prévio,OK,Rubrica com inconsistência de IRRF,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""AVISO PREVIO INDENIZADO"", ""CodigoEvento"": 353, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""6003-Indenização compensatória do aviso-prévio""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,1,114,354,MEDIAS S/AVISO PREVIO INDENIZADO,6003-Indenização compensatória do aviso-prévio,OK,Rubrica com inconsistência de IRRF,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""MEDIAS S/AVISO PREVIO INDENIZADO"", ""CodigoEvento"": 354, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""6003-Indenização compensatória do aviso-prévio""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,1,115,357,FERIAS PROPORCIONAIS (Rescisao),6006-Férias proporcionais,OK,Rubrica com inconsistência de IRRF,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""FERIAS PROPORCIONAIS (Rescisao)"", ""CodigoEvento"": 357, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""6006-Férias proporcionais""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,1,116,358,1/3 FERIAS PROPORCIONAIS (Rescisao),6006-Férias proporcionais,OK,Rubrica com inconsistência de IRRF,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""1/3 FERIAS PROPORCIONAIS (Rescisao)"", ""CodigoEvento"": 358, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""6006-Férias proporcionais""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,1,117,359,ADIC. FERIAS INDENIZADAS (Rescisao),6007-Férias vencidas na rescisão,OK,Rubrica com inconsistência de IRRF,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""ADIC. FERIAS INDENIZADAS (Rescisao)"", ""CodigoEvento"": 359, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""6007-Férias vencidas na rescisão""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,1,118,360,1/3 ADIC. FERIAS INDENIZADAS (Rescisao),6007-Férias vencidas na rescisão,OK,Rubrica com inconsistência de IRRF,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""1/3 ADIC. FERIAS INDENIZADAS (Rescisao)"", ""CodigoEvento"": 360, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""6007-Férias vencidas na rescisão""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,1,119,361,ADIC. FERIAS S/AVISO PREVIO,6007-Férias vencidas na rescisão,OK,Rubrica com inconsistência de IRRF,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""ADIC. FERIAS S/AVISO PREVIO"", ""CodigoEvento"": 361, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""6007-Férias vencidas na rescisão""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,1,120,363,EMPRESTIMO SALDO NEGATIVO,2930-Insuficiência de saldo,OK,Rubrica com inconsistência de IRRF,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""EMPRESTIMO SALDO NEGATIVO"", ""CodigoEvento"": 363, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""2930-Insuficiência de saldo""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,1,121,366,DEVOL. I.N.S.S.- FOLHA,1623-Ressarcimento de provisão,OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""DEVOL. I.N.S.S.- FOLHA"", ""CodigoEvento"": 366, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1623-Ressarcimento de provisão""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,1,122,367,13º SALARIO PROP. S/AVISO PREVIO (Lei 12506),6001-13º salário relativo ao aviso-prévio indenizado,OK,Rubrica com inconsistência de IRRF,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""13º SALARIO PROP. S/AVISO PREVIO (Lei 12506)"", ""CodigoEvento"": 367, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""6001-13º salário relativo ao aviso-prévio indenizado""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,1,123,368,FERIAS S/AVISO PREVIO INDENIZADO (Lei 12506),6007-Férias vencidas na rescisão,OK,Rubrica com inconsistência de IRRF,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""FERIAS S/AVISO PREVIO INDENIZADO (Lei 12506)"", ""CodigoEvento"": 368, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""6007-Férias vencidas na rescisão""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,1,124,369,1/3 FERIAS S/AVISO PREVIO INDENIZADO (Lei 12506),6007-Férias vencidas na rescisão,OK,Rubrica com inconsistência de IRRF,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""1/3 FERIAS S/AVISO PREVIO INDENIZADO (Lei 12506)"", ""CodigoEvento"": 369, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""6007-Férias vencidas na rescisão""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,1,125,370,13º SALARIO INDENIZADO,6002-13° salário proporcional na rescisão,OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""13º SALARIO INDENIZADO"", ""CodigoEvento"": 370, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""6002-13° salário proporcional na rescisão""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,1,126,371,13º SALARIO PROP. S/AVISO PREVIO,6001-13º salário relativo ao aviso-prévio indenizado,OK,Rubrica com inconsistência de IRRF,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""13º SALARIO PROP. S/AVISO PREVIO"", ""CodigoEvento"": 371, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""6001-13º salário relativo ao aviso-prévio indenizado""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,1,127,372,FERIAS S/AVISO PREVIO INDENIZADO,6006-Férias proporcionais,OK,Rubrica com inconsistência de IRRF,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""FERIAS S/AVISO PREVIO INDENIZADO"", ""CodigoEvento"": 372, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""6006-Férias proporcionais""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,1,128,373,1/3 FERIAS S/AVISO PREVIO INDENIZADO,6006-Férias proporcionais,OK,Rubrica com inconsistência de IRRF,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""1/3 FERIAS S/AVISO PREVIO INDENIZADO"", ""CodigoEvento"": 373, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""6006-Férias proporcionais""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,1,129,374,1/3 ADIC. FERIAS S/AVISO PREVIO,6006-Férias proporcionais,OK,Rubrica com inconsistência de IRRF,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""1/3 ADIC. FERIAS S/AVISO PREVIO"", ""CodigoEvento"": 374, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""6006-Férias proporcionais""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,1,130,375,ADIC. 13º SALARIO S/AVISO PREVIO,6001-13º salário relativo ao aviso-prévio indenizado,OK,Rubrica com inconsistência de IRRF,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""ADIC. 13º SALARIO S/AVISO PREVIO"", ""CodigoEvento"": 375, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""6001-13º salário relativo ao aviso-prévio indenizado""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,1,131,379,REEMB VALE REFEICAO/ ALIMENTACAO,"1806-Alimentação em ticket ou cartão, vinculada ao PAT",OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""REEMB VALE REFEICAO/ ALIMENTACAO"", ""CodigoEvento"": 379, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1806-Alimentação em ticket ou cartão, vinculada ao PAT""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,1,132,381,ADIC. INSALUBRIDADE S/13º SALARIO,5001-13º salário,OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""ADIC. INSALUBRIDADE S/13º SALARIO"", ""CodigoEvento"": 381, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""5001-13º salário""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,1,133,384,EMPRESTIMO FOLHA,2930-Insuficiência de saldo,OK,Rubrica com inconsistência de IRRF,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""EMPRESTIMO FOLHA"", ""CodigoEvento"": 384, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""2930-Insuficiência de saldo""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,1,134,390,SALARIO MATERNIDADE,4050-Salário maternidade,OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""SALARIO MATERNIDADE"", ""CodigoEvento"": 390, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""4050-Salário maternidade""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,1,135,393,F.G.T.S. S/AVISO PREVIO (Rescisao),9908-FGTS - depósito,OK,Rubrica com inconsistência de IRRF,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""F.G.T.S. S/AVISO PREVIO (Rescisao)"", ""CodigoEvento"": 393, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""9908-FGTS - depósito""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,1,136,396,DEVOL. I.N.S.S. - 13º SALARIO,1623-Ressarcimento de provisão,OK,Rubrica com inconsistência de IRRF,,,,,,"{""EB"": ""Rubrica com inconsistência de IRRF"", ""Nome Evento"": ""DEVOL. I.N.S.S. - 13º SALARIO"", ""CodigoEvento"": 396, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1623-Ressarcimento de provisão""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,1,137,402,PREMIO TEMPO DE SERVICO,1206-Adicional por tempo de serviço,OK,-,,,,,,"{""EB"": ""-"", ""Nome Evento"": ""PREMIO TEMPO DE SERVICO"", ""CodigoEvento"": 402, ""Analise Natureza"": ""OK"", ""Natureza E-social"": ""1206-Adicional por tempo de serviço""}",2026-03-25 15:01:09.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
